country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural
ethiopia,2016,8.9989618015,38.7686209612,ETH.1,ETH.1.1,2.38327360153198,26,1
ethiopia,2016,9.27878234797,36.5957487823,ETH.8,ETH.8.16,-0.933436036109924,27,0
ethiopia,2016,9.95700391255,39.9017174563,ETH.3,ETH.3.8,-1.00589680671692,23,0
ethiopia,2016,13.4952649739,37.1215939048,ETH.11,ETH.11.3,-0.83795177936554,28,0
ethiopia,2016,7.59850028071,38.0681458985,ETH.10,ETH.10.13,0.410144597291946,23,1
ethiopia,2016,13.7207003469,39.7000936899,ETH.11,ETH.11.4,-0.971020638942719,27,0
ethiopia,2016,7.31358333711,35.3239561302,ETH.6,ETH.6.2,-0.21777281165123,25,0
ethiopia,2016,12.549382995,39.284421168,ETH.11,ETH.11.1,-1.02425813674927,28,0
ethiopia,2016,8.98551506998,38.7516661294,ETH.1,ETH.1.1,1.22358155250549,26,1
ethiopia,2016,9.04175395751,38.9862832829,ETH.8,ETH.8.17,-0.503284215927124,27,0
ethiopia,2016,9.30644102224,35.5468858518,ETH.8,ETH.8.13,0.201760515570641,28,1
ethiopia,2016,9.03017252937,38.7482615797,ETH.1,ETH.1.1,1.38053703308105,24,1
ethiopia,2016,7.05024858544,37.171492244,ETH.10,ETH.10.7,-0.860067784786224,28,0
ethiopia,2016,9.74867826712,42.2996123389,ETH.5,ETH.5.1,-0.999769508838654,24,0
ethiopia,2016,7.04543171025,38.4730226946,ETH.10,ETH.10.19,1.28631913661957,25,1
ethiopia,2016,8.34259543605,33.4510405032,ETH.6,ETH.6.3,-0.422245055437088,24,1
ethiopia,2016,10.2581336567,39.5300559316,ETH.3,ETH.3.8,-0.77798056602478,27,0
ethiopia,2016,9.55114854538,41.9293296475,ETH.5,ETH.5.1,-0.723305225372314,28,0
ethiopia,2016,12.7675349753,37.7469263649,ETH.3,ETH.3.10,-1.03122401237488,26,0
ethiopia,2016,6.62091311478,38.6268869745,ETH.10,ETH.10.19,-0.793380260467529,26,0
ethiopia,2016,9.00343918168,38.7100837464,ETH.1,ETH.1.1,2.13143944740295,28,1
ethiopia,2016,8.3420218329,34.091306189,ETH.6,ETH.6.1,-0.976647794246674,26,0
ethiopia,2016,6.00549842035,38.525295073,ETH.8,ETH.8.5,-0.714684963226318,27,0
ethiopia,2016,10.0504837573,34.5373774812,ETH.4,ETH.4.1,1.01172077655792,24,1
ethiopia,2016,6.46785901325,42.1753563262,ETH.9,ETH.9.8,-0.833931386470795,25,0
ethiopia,2016,8.15292480185,39.8933296083,ETH.8,ETH.8.1,0.614927530288696,24,1
ethiopia,2016,9.92921099617,35.9552630385,ETH.4,ETH.4.2,-0.897063553333282,24,0
ethiopia,2016,9.31371258231,42.1484743679,ETH.7,ETH.7.1,1.23979008197784,27,1
ethiopia,2016,13.0731676239,37.8087713713,ETH.3,ETH.3.10,0.0541844330728054,25,1
ethiopia,2016,10.3604153326,34.7606091293,ETH.4,ETH.4.1,-0.828763782978058,15,0
ethiopia,2016,6.94949709724,35.5658971402,ETH.10,ETH.10.5,-0.875008523464203,23,0
ethiopia,2016,7.52824806249,35.0633855731,ETH.6,ETH.6.2,-1.05620634555817,26,0
ethiopia,2016,12.5579378841,37.8058662652,ETH.3,ETH.3.10,-0.571546614170074,28,0
ethiopia,2016,9.35187825213,42.123358833,ETH.7,ETH.7.1,0.111006461083889,27,0
ethiopia,2016,8.99723380603,38.8125219836,ETH.1,ETH.1.1,1.97891759872437,27,1
ethiopia,2016,7.55553765273,37.7139498076,ETH.10,ETH.10.13,-0.776431381702423,27,0
ethiopia,2016,12.1389818604,39.9781812622,ETH.2,ETH.2.4,0.437473297119141,26,1
ethiopia,2016,9.29940539345,40.9684364749,ETH.8,ETH.8.11,-1.07522237300873,24,0
ethiopia,2016,11.4302820812,40.9184516269,ETH.2,ETH.2.1,-0.781043171882629,24,0
ethiopia,2016,9.97602856067,35.0554817139,ETH.4,ETH.4.1,-0.8182293176651,28,0
ethiopia,2016,9.96390354439,40.4404964138,ETH.2,ETH.2.3,-0.828657507896423,24,0
ethiopia,2016,6.18948814022,35.2125096271,ETH.10,ETH.10.5,-1.02086329460144,27,0
ethiopia,2016,6.93408418457,36.5205101316,ETH.10,ETH.10.17,-0.954974412918091,26,0
ethiopia,2016,9.03916691075,38.7122314007,ETH.1,ETH.1.1,1.13543510437012,28,1
ethiopia,2016,13.769066902,38.215600223,ETH.11,ETH.11.5,-0.209779649972916,28,0
ethiopia,2016,14.0418278988,39.5379226906,ETH.11,ETH.11.4,-0.665353178977966,28,0
ethiopia,2016,5.6235592133,37.4000209948,ETH.10,ETH.10.9,-1.06450414657593,28,0
ethiopia,2016,8.19586236319,34.2898370603,ETH.6,ETH.6.1,-0.972772896289825,27,0
ethiopia,2016,12.1864965427,40.0035277347,ETH.2,ETH.2.4,-0.808277189731598,24,0
ethiopia,2016,11.2537040142,39.7881595543,ETH.3,ETH.3.5,-0.643294155597687,26,0
ethiopia,2016,8.32836287789,34.0625018729,ETH.6,ETH.6.1,-1.04722285270691,25,0
ethiopia,2016,6.93349202071,38.0253543202,ETH.10,ETH.10.21,-0.94699490070343,28,0
ethiopia,2016,11.987340912,40.3390302148,ETH.2,ETH.2.4,-0.908204317092896,10,0
ethiopia,2016,9.52882595062,35.6312165311,ETH.8,ETH.8.13,-0.880581974983215,27,0
ethiopia,2016,10.1954604132,38.1505741717,ETH.3,ETH.3.7,-0.907537579536438,26,0
ethiopia,2016,12.4248735551,39.5934500422,ETH.11,ETH.11.1,-0.759313344955444,28,0
ethiopia,2016,9.59197395353,41.8892057154,ETH.5,ETH.5.1,1.21605145931244,26,1
ethiopia,2016,8.86516874808,38.7969619609,ETH.1,ETH.1.1,0.821019232273102,26,1
ethiopia,2016,11.195383384,39.2693632528,ETH.3,ETH.3.5,-1.06604957580566,27,0
ethiopia,2016,13.8345954027,39.0944661892,ETH.11,ETH.11.2,-1.00649011135101,28,0
ethiopia,2016,9.35868503202,42.1674374366,ETH.7,ETH.7.1,-0.0217841546982527,26,0
ethiopia,2016,5.96694142375,43.5377805745,ETH.9,ETH.9.8,-0.560792326927185,24,1
ethiopia,2016,8.00798778665,38.075847946,ETH.10,ETH.10.12,-0.464354872703552,27,0
ethiopia,2016,7.33328412646,37.7689615725,ETH.10,ETH.10.15,-0.907212376594543,28,0
ethiopia,2016,11.275649131,36.8620537207,ETH.3,ETH.3.1,0.161056235432625,25,1
ethiopia,2016,13.8896668239,39.9440649525,ETH.2,ETH.2.2,-0.755045592784882,26,0
ethiopia,2016,9.6069601611,41.8511655425,ETH.5,ETH.5.1,0.534660339355469,26,1
ethiopia,2016,10.6344735212,35.6612996177,ETH.4,ETH.4.3,0.0803871601819992,20,1
ethiopia,2016,7.00331027259,38.6933349388,ETH.10,ETH.10.19,0.0314298868179321,22,0
ethiopia,2016,12.4010680978,42.1631336046,ETH.2,ETH.2.1,-0.207022652029991,25,0
ethiopia,2016,11.2601448165,40.1511445159,ETH.2,ETH.2.1,-1.0362948179245,19,0
ethiopia,2016,9.04547304834,38.7314837055,ETH.1,ETH.1.1,1.1864128112793,28,1
ethiopia,2016,8.29623913401,33.6846260295,ETH.6,ETH.6.3,-0.956193745136261,26,0
ethiopia,2016,7.2002538255,35.3152308971,ETH.6,ETH.6.2,-0.526094555854797,26,0
ethiopia,2016,8.94934982868,41.3124020996,ETH.8,ETH.8.14,-0.978863894939423,28,0
ethiopia,2016,7.21715793552,37.9556832515,ETH.10,ETH.10.15,-0.459851503372192,28,0
ethiopia,2016,9.59082404769,34.7000658566,ETH.4,ETH.4.1,-0.744245171546936,25,0
ethiopia,2016,10.5753330729,37.4808165074,ETH.3,ETH.3.6,-0.864377379417419,26,0
ethiopia,2016,6.78249673074,35.6361934039,ETH.10,ETH.10.5,-1.07826554775238,27,0
ethiopia,2016,5.20323405609,40.0197322271,ETH.9,ETH.9.6,-0.288165658712387,25,1
ethiopia,2016,7.65069270425,47.007920451,ETH.9,ETH.9.2,-0.443207502365112,13,0
ethiopia,2016,9.57118768551,41.8468597683,ETH.5,ETH.5.1,0.952397763729095,26,1
ethiopia,2016,9.367862,42.146004,ETH.7,ETH.7.1,0.986413240432739,23,0
ethiopia,2016,11.2877856014,37.3285526083,ETH.3,ETH.3.6,-0.809744238853455,28,0
ethiopia,2016,9.34461292257,42.1060649704,ETH.7,ETH.7.1,0.264727532863617,27,0
ethiopia,2016,13.4309638166,39.5904112194,ETH.11,ETH.11.1,-0.209247693419456,29,0
ethiopia,2016,9.60662168442,41.8701385423,ETH.5,ETH.5.1,1.25344371795654,28,1
ethiopia,2016,11.2987947135,36.2520351228,ETH.4,ETH.4.3,-0.724253058433533,25,0
ethiopia,2016,9.31677591145,42.1311212796,ETH.7,ETH.7.1,0.889458358287811,23,1
ethiopia,2016,7.24201400958,37.8950988258,ETH.10,ETH.10.15,0.356543183326721,26,1
ethiopia,2016,11.8684142282,40.0882075204,ETH.2,ETH.2.4,-0.877651751041412,19,0
ethiopia,2016,9.60062439698,41.8664828704,ETH.5,ETH.5.1,0.653100252151489,23,1
ethiopia,2016,7.19359136479,38.5937117644,ETH.8,ETH.8.10,0.690814077854156,24,1
ethiopia,2016,12.8767374727,39.3266769251,ETH.11,ETH.11.1,-0.178355827927589,27,0
ethiopia,2016,9.32098296675,42.1075872256,ETH.7,ETH.7.1,0.906264781951904,23,1
ethiopia,2016,5.14867254207,40.7544683969,ETH.9,ETH.9.6,-0.666520774364471,26,0
ethiopia,2016,9.53964678666,34.4843063176,ETH.4,ETH.4.1,-1.00537085533142,26,0
ethiopia,2016,9.32946483839,42.1275914701,ETH.7,ETH.7.1,0.922852337360382,26,1
ethiopia,2016,9.31284483029,42.1192189507,ETH.7,ETH.7.1,1.13185799121857,28,1
ethiopia,2016,5.74874071926,38.443060214,ETH.8,ETH.8.5,-0.603746891021729,27,0
ethiopia,2016,9.24306943141,37.2895294202,ETH.8,ETH.8.6,0.080146998167038,27,0
ethiopia,2016,14.1228947012,38.6210100024,ETH.11,ETH.11.2,-0.749616801738739,28,0
ethiopia,2016,11.9672004667,39.2089558543,ETH.3,ETH.3.11,-1.08756828308105,27,0
ethiopia,2016,9.03024478973,38.8573020064,ETH.1,ETH.1.1,1.2541686296463,26,1
ethiopia,2016,11.1577290777,37.6686990122,ETH.3,ETH.3.6,-0.765868306159973,26,0
ethiopia,2016,14.2853146626,39.4422514319,ETH.11,ETH.11.4,1.09822750091553,26,1
ethiopia,2016,6.56745381618,38.80778876,ETH.10,ETH.10.19,-0.923950493335724,26,0
ethiopia,2016,6.44820699749,37.1652497063,ETH.10,ETH.10.10,-0.977578699588776,27,0
ethiopia,2016,10.1988708221,34.7372781439,ETH.4,ETH.4.1,-0.659617006778717,20,0
ethiopia,2016,6.79771424634,38.2809527536,ETH.10,ETH.10.19,-0.693315088748932,28,0
ethiopia,2016,10.2983711011,34.6491867676,ETH.4,ETH.4.1,-0.361450374126434,27,0
ethiopia,2016,11.4519408289,39.5723188769,ETH.3,ETH.3.5,-0.592845737934113,28,0
ethiopia,2016,8.45381889149,36.3436663667,ETH.8,ETH.8.7,0.541239559650421,27,1
ethiopia,2016,9.09082400385,40.8738935059,ETH.8,ETH.8.11,1.21675884723663,25,1
ethiopia,2016,14.4840166673,39.5093520523,ETH.11,ETH.11.4,-0.668090641498566,25,0
ethiopia,2016,9.02858911483,38.7566761899,ETH.1,ETH.1.1,1.32909941673279,26,1
ethiopia,2016,11.4774677536,36.2518349013,ETH.4,ETH.4.3,-0.912632167339325,26,0
ethiopia,2016,9.84930022172,34.708383201,ETH.4,ETH.4.1,-0.413972049951553,27,0
ethiopia,2016,7.63742817328,34.1964674193,ETH.6,ETH.6.1,-0.881855726242065,28,0
ethiopia,2016,9.30216355234,42.1252155845,ETH.7,ETH.7.1,1.01936411857605,26,1
ethiopia,2016,9.36052714933,42.1676217305,ETH.7,ETH.7.1,-0.804075002670288,27,0
ethiopia,2016,7.33574178616,38.1589980822,ETH.10,ETH.10.1,-0.809937536716461,28,0
ethiopia,2016,13.3427216483,39.7597161433,ETH.2,ETH.2.2,0.525546014308929,21,1
ethiopia,2016,5.84429980242,39.1828806084,ETH.8,ETH.8.5,-1.14366436004639,25,0
ethiopia,2016,9.73979350114,38.7935924907,ETH.8,ETH.8.17,-0.522952854633331,27,0
ethiopia,2016,13.2986185549,39.251521972,ETH.11,ETH.11.1,-0.864045798778534,27,0
ethiopia,2016,13.3518141618,38.3535911356,ETH.3,ETH.3.10,-1.2003720998764,27,0
ethiopia,2016,8.33166186522,33.9524432381,ETH.6,ETH.6.3,-0.0926003828644753,25,1
ethiopia,2016,12.5328785209,41.1649910602,ETH.2,ETH.2.1,-0.89555823802948,21,0
ethiopia,2016,9.02565013741,38.8068240549,ETH.1,ETH.1.1,1.35222673416138,27,1
ethiopia,2016,11.0754433449,37.5039309404,ETH.3,ETH.3.6,-0.91843318939209,27,0
ethiopia,2016,13.61792027,39.3327540095,ETH.11,ETH.11.2,-0.926930904388428,26,0
ethiopia,2016,11.543149172,37.2207815307,ETH.3,ETH.3.6,-0.984163820743561,27,0
ethiopia,2016,7.85815030125,36.7335518851,ETH.8,ETH.8.8,-0.715674936771393,28,0
ethiopia,2016,9.9950744129,34.7278685258,ETH.4,ETH.4.1,-0.741739749908447,26,0
ethiopia,2016,6.57244006029,37.4306031812,ETH.10,ETH.10.10,-0.903838098049164,28,0
ethiopia,2016,8.26872073024,33.4867793466,ETH.6,ETH.6.1,-0.926881074905396,27,0
ethiopia,2016,9.30179657097,42.2433090124,ETH.7,ETH.7.1,-0.951039910316467,26,0
ethiopia,2016,7.0596714924,35.4886078954,ETH.10,ETH.10.5,-0.636974453926086,27,1
ethiopia,2016,7.99636165097,39.0073174025,ETH.8,ETH.8.1,-0.823038578033447,25,0
ethiopia,2016,9.35135304216,42.8059925302,ETH.9,ETH.9.3,0.706493735313416,25,1
ethiopia,2016,11.5557175635,41.433005023,ETH.2,ETH.2.1,0.632565975189209,25,1
ethiopia,2016,9.48846,41.7366983,ETH.5,ETH.5.1,-1.05566954612732,26,0
ethiopia,2016,12.5593211638,39.6382886675,ETH.11,ETH.11.1,-0.694402158260345,26,0
ethiopia,2016,9.32592806693,42.0984960332,ETH.7,ETH.7.1,0.941574513912201,26,1
ethiopia,2016,9.59823876428,41.87143597,ETH.5,ETH.5.1,1.15194010734558,26,1
ethiopia,2016,6.37602603311,38.39633182,ETH.10,ETH.10.19,-1.02681541442871,28,0
ethiopia,2016,7.64099911668,34.4917315097,ETH.6,ETH.6.1,-0.837403118610382,25,0
ethiopia,2016,7.52708593942,36.9709481374,ETH.8,ETH.8.8,-0.791903436183929,28,0
ethiopia,2016,8.0549148246,34.8466305444,ETH.6,ETH.6.1,-0.780765354633331,26,0
ethiopia,2016,12.7773608146,39.5511107542,ETH.11,ETH.11.1,0.447241008281708,26,1
ethiopia,2016,6.06431192266,37.2869237069,ETH.10,ETH.10.10,-0.94528341293335,27,0
ethiopia,2016,8.96193303744,38.7672249404,ETH.1,ETH.1.1,1.40272188186646,25,1
ethiopia,2016,7.41092478212,40.4757069678,ETH.8,ETH.8.2,-0.70377904176712,28,0
ethiopia,2016,9.30371622353,41.7923920511,ETH.8,ETH.8.14,-0.845755159854889,28,0
ethiopia,2016,9.24419107183,42.180196079,ETH.7,ETH.7.1,-0.89170503616333,26,0
ethiopia,2016,12.1613791781,39.6332069105,ETH.3,ETH.3.11,0.707656800746918,27,1
ethiopia,2016,11.4266472946,37.9023214249,ETH.3,ETH.3.4,-1.02656626701355,28,0
ethiopia,2016,10.6356891009,34.7774303771,ETH.4,ETH.4.1,-0.878703057765961,25,0
ethiopia,2016,8.22277129591,43.5719493678,ETH.9,ETH.9.4,0.10072510689497,26,1
ethiopia,2016,7.24638555036,35.3216313208,ETH.6,ETH.6.2,-0.737135171890259,27,0
ethiopia,2016,10.7538865193,38.8884320306,ETH.3,ETH.3.5,-0.708733558654785,27,0
ethiopia,2016,14.1773265712,39.1353336679,ETH.11,ETH.11.2,-0.804505169391632,28,0
ethiopia,2016,9.49269860662,34.6260485946,ETH.8,ETH.8.13,-0.713701069355011,28,0
ethiopia,2016,9.06463886867,38.7315450297,ETH.1,ETH.1.1,1.17157471179962,27,1
ethiopia,2016,9.06104535242,38.7748327468,ETH.1,ETH.1.1,1.23090720176697,26,1
ethiopia,2016,7.230187,35.315757,ETH.6,ETH.6.2,-0.0855251252651215,28,0
ethiopia,2016,5.48008936436,36.7573297016,ETH.10,ETH.10.8,-0.79915177822113,23,0
ethiopia,2016,9.60300354969,41.8524373552,ETH.5,ETH.5.1,1.04867660999298,25,1
ethiopia,2016,6.56621618838,38.6927455502,ETH.10,ETH.10.19,-0.661226868629456,28,0
ethiopia,2016,8.24800772842,34.5979785553,ETH.6,ETH.6.1,1.13392734527588,25,1
ethiopia,2016,6.45900985975,36.4870012111,ETH.10,ETH.10.10,-0.860230803489685,25,0
ethiopia,2016,9.58412935101,41.8661122561,ETH.5,ETH.5.1,1.06841361522675,23,1
ethiopia,2016,7.11470858183,40.3823400907,ETH.8,ETH.8.2,-0.960849523544312,23,0
ethiopia,2016,9.39715676923,42.0396120406,ETH.8,ETH.8.14,-0.0242612324655056,27,0
ethiopia,2016,10.4773418904,37.4996293483,ETH.3,ETH.3.7,-0.881594061851501,26,0
ethiopia,2016,8.9291129706,38.7407830223,ETH.1,ETH.1.1,1.3212229013443,26,1
ethiopia,2016,8.88855258369,40.7445650418,ETH.8,ETH.8.11,-0.931203544139862,25,0
ethiopia,2016,7.17396793911,35.8026802497,ETH.10,ETH.10.14,-1.01911270618439,27,0
ethiopia,2016,11.8884127481,39.3522428178,ETH.3,ETH.3.11,-1.06187176704407,28,0
ethiopia,2016,14.5021303525,38.9622582107,ETH.11,ETH.11.2,-0.734232783317566,27,0
ethiopia,2016,6.30086601468,41.2526180461,ETH.9,ETH.9.1,-1.10536050796509,20,0
ethiopia,2016,14.0546013244,39.0702796846,ETH.11,ETH.11.2,-0.79654324054718,28,0
ethiopia,2016,10.4579142826,38.1989554643,ETH.3,ETH.3.7,0.401068717241287,25,1
ethiopia,2016,9.29984675968,42.1469420651,ETH.7,ETH.7.1,1.15375256538391,24,1
ethiopia,2016,9.727612199,40.0375176927,ETH.2,ETH.2.5,-0.98164564371109,26,0
ethiopia,2016,8.99822766201,37.8517658637,ETH.8,ETH.8.12,0.23616324365139,26,1
ethiopia,2016,7.52939944855,36.931569115,ETH.8,ETH.8.8,-0.92855578660965,28,0
ethiopia,2016,8.99662810312,38.7005616427,ETH.1,ETH.1.1,1.03249788284302,28,1
ethiopia,2016,12.5040272571,39.8730482242,ETH.2,ETH.2.4,-0.832517623901367,25,0
ethiopia,2016,7.49154819415,36.3392535065,ETH.8,ETH.8.8,-0.753631055355072,28,0
ethiopia,2016,6.74550184489,44.2590112436,ETH.9,ETH.9.5,-0.488762438297272,20,0
ethiopia,2016,9.47139499768,40.9954814933,ETH.9,ETH.9.9,-0.146803364157677,25,1
ethiopia,2016,6.64131871372,44.0928366881,ETH.9,ETH.9.5,-0.639806151390076,26,0
ethiopia,2016,9.6075688234,41.8758673764,ETH.5,ETH.5.1,0.834358394145966,27,1
ethiopia,2016,10.258507,36.777892,ETH.8,ETH.8.16,-0.808311998844147,25,0
ethiopia,2016,9.362312,42.137482,ETH.7,ETH.7.1,0.291551172733307,26,0
ethiopia,2016,11.6266458814,39.6669512926,ETH.3,ETH.3.11,-0.726562857627869,26,0
ethiopia,2016,7.82919796038,43.7062642023,ETH.9,ETH.9.4,-0.949623107910156,15,0
ethiopia,2016,10.9630283374,36.4411253512,ETH.3,ETH.3.1,-0.681533813476562,23,0
ethiopia,2016,11.7264182622,41.0912785668,ETH.2,ETH.2.1,0.665287256240845,25,1
ethiopia,2016,9.29878492674,42.1215139957,ETH.7,ETH.7.1,1.11882424354553,27,1
ethiopia,2016,9.28612488513,42.1890232521,ETH.7,ETH.7.1,-0.969320297241211,28,0
ethiopia,2016,7.7011800993,37.4865514842,ETH.10,ETH.10.22,-0.751444339752197,27,0
ethiopia,2016,6.16967074335,37.6629097968,ETH.10,ETH.10.10,0.15342777967453,27,0
ethiopia,2016,13.5517225846,36.9668986198,ETH.11,ETH.11.3,0.574256539344788,28,1
ethiopia,2016,6.26602268054,37.5290406695,ETH.10,ETH.10.10,-0.175637230277061,25,0
ethiopia,2016,9.12062718511,40.7533817994,ETH.8,ETH.8.11,-0.998115301132202,28,0
ethiopia,2016,8.28866172589,33.700158955,ETH.6,ETH.6.3,-1.02824258804321,28,0
ethiopia,2016,10.1154434267,34.4626657378,ETH.4,ETH.4.1,-0.874600231647491,24,0
ethiopia,2016,9.0278094319,38.8118531585,ETH.1,ETH.1.1,1.38455748558044,22,1
ethiopia,2016,10.1606575152,38.634846922,ETH.8,ETH.8.17,-1.0975079536438,24,0
ethiopia,2016,13.1705623522,39.8923104465,ETH.2,ETH.2.2,-0.727582514286041,25,0
ethiopia,2016,11.8266721088,37.8278604632,ETH.3,ETH.3.4,-0.944676101207733,26,0
ethiopia,2016,9.23672777866,42.124000176,ETH.7,ETH.7.1,-0.859470844268799,26,0
ethiopia,2016,9.60489242528,41.877299802,ETH.5,ETH.5.1,0.718479871749878,27,1
ethiopia,2016,11.0743566007,36.455217544,ETH.4,ETH.4.3,-0.876490354537964,25,0
ethiopia,2016,11.4207847114,37.1621233741,ETH.3,ETH.3.6,0.261767715215683,23,1
ethiopia,2016,9.3185116597,37.9530642252,ETH.8,ETH.8.12,-0.970021545886993,25,0
ethiopia,2016,6.74302213008,38.9621639605,ETH.8,ETH.8.10,-0.552483379840851,28,0
ethiopia,2016,9.5810229257,41.8659998043,ETH.5,ETH.5.1,0.986990392208099,26,1
ethiopia,2016,4.18055779005,42.0528710641,ETH.9,ETH.9.6,-0.0662840753793716,23,1
ethiopia,2016,8.18718419682,43.527379603,ETH.9,ETH.9.4,-0.656509399414062,25,0
ethiopia,2016,7.70867680441,38.7584959413,ETH.8,ETH.8.15,-0.528479933738708,25,0
ethiopia,2016,9.5430296676,42.0362604706,ETH.5,ETH.5.1,-0.936646401882172,28,0
ethiopia,2016,8.12057518028,39.3350005419,ETH.8,ETH.8.1,0.345995128154755,28,0
ethiopia,2016,7.26863663297,35.2697947752,ETH.6,ETH.6.2,-0.757722675800323,27,0
ethiopia,2016,9.2646332217,43.272678632,ETH.9,ETH.9.3,-0.823806166648865,26,0
ethiopia,2016,14.2936600947,38.170335724,ETH.11,ETH.11.5,-0.835566997528076,28,0
ethiopia,2016,8.50174319673,40.3175518889,ETH.8,ETH.8.1,-0.845300018787384,27,0
ethiopia,2016,10.265456344,37.8412649946,ETH.3,ETH.3.7,-0.765011370182037,25,0
ethiopia,2016,9.05552853043,38.737277873,ETH.1,ETH.1.1,1.3316478729248,26,1
ethiopia,2016,10.7735954084,36.2612132452,ETH.4,ETH.4.3,-0.237920269370079,25,1
ethiopia,2016,9.31166636243,42.13296294,ETH.7,ETH.7.1,1.24734973907471,26,1
ethiopia,2016,9.58112717862,41.8632845151,ETH.5,ETH.5.1,1.23401129245758,26,1
ethiopia,2016,8.2855202533,33.5123075361,ETH.6,ETH.6.1,-0.937644004821777,22,0
ethiopia,2016,7.4884525173,37.9941030148,ETH.10,ETH.10.13,-0.670433223247528,28,0
ethiopia,2016,13.3242583315,39.1773522959,ETH.11,ETH.11.1,-0.113219328224659,26,1
ethiopia,2016,8.96049847155,38.7681095852,ETH.1,ETH.1.1,1.41219735145569,27,1
ethiopia,2016,11.2891816068,36.4209568471,ETH.4,ETH.4.3,-0.54852706193924,28,0
ethiopia,2016,12.791547035,38.9762791073,ETH.3,ETH.3.12,-0.762173175811768,27,0
ethiopia,2016,6.74768297335,44.2487483792,ETH.9,ETH.9.5,-0.548352777957916,24,0
ethiopia,2016,12.3499808686,40.2423992506,ETH.2,ETH.2.4,-0.881931781768799,19,0
ethiopia,2016,11.3789777011,38.7049790773,ETH.3,ETH.3.5,-1.17622816562653,27,0
ethiopia,2016,9.60895856476,41.8321319959,ETH.5,ETH.5.1,1.19586670398712,25,1
ethiopia,2016,10.8770684502,40.2887256878,ETH.2,ETH.2.5,-0.954367458820343,22,0
ethiopia,2016,11.2062888116,36.344593592,ETH.4,ETH.4.3,-0.670100152492523,28,0
ethiopia,2016,8.25260299037,34.5870272418,ETH.6,ETH.6.1,0.709790468215942,24,1
ethiopia,2016,13.48353781,39.4740874604,ETH.11,ETH.11.1,1.03500211238861,24,1
ethiopia,2016,13.6710410832,38.5151312778,ETH.11,ETH.11.5,-1.15475416183472,28,0
ethiopia,2016,7.23157092004,35.3219622356,ETH.6,ETH.6.2,0.430373668670654,27,1
ethiopia,2016,8.21423468832,43.5534082783,ETH.9,ETH.9.4,0.903655350208282,26,1
ethiopia,2016,7.41791359179,35.3173645283,ETH.6,ETH.6.2,-0.778968214988708,26,0
ethiopia,2016,8.1309893106,35.6379720047,ETH.8,ETH.8.7,-0.780456125736237,28,0
ethiopia,2016,5.33079549184,41.837597107,ETH.9,ETH.9.1,-0.751449286937714,22,1
ethiopia,2016,9.48551577637,41.747152718,ETH.5,ETH.5.1,-0.509893476963043,28,0
ethiopia,2016,8.55329264087,35.4481281185,ETH.8,ETH.8.7,-0.958963394165039,27,0
ethiopia,2016,10.6998425894,36.2265386316,ETH.4,ETH.4.3,-0.744119107723236,24,0
ethiopia,2016,9.02778910884,38.8181293452,ETH.1,ETH.1.1,1.57371163368225,25,1
ethiopia,2016,7.63430127021,39.4844753825,ETH.8,ETH.8.1,-0.859249532222748,24,0
ethiopia,2016,10.102212665,34.8264567736,ETH.4,ETH.4.1,-0.812391579151154,27,0
ethiopia,2016,9.55541019834,40.3261648464,ETH.2,ETH.2.3,-1.05058801174164,24,0
ethiopia,2016,7.14647586933,37.6519264291,ETH.10,ETH.10.21,-0.709727883338928,27,0
ethiopia,2016,9.45540052874,42.4551439064,ETH.8,ETH.8.14,-0.95651763677597,27,0
ethiopia,2016,8.18284841856,34.275796169,ETH.6,ETH.6.1,0.0673744827508926,19,1
ethiopia,2016,9.08207369451,43.1670666842,ETH.9,ETH.9.3,-0.782640516757965,27,0
ethiopia,2016,10.2033722852,35.0902318789,ETH.4,ETH.4.1,-0.860523223876953,21,0
ethiopia,2016,11.4231361147,40.7745389282,ETH.2,ETH.2.1,0.228081583976746,27,1
ethiopia,2016,11.6641713449,40.0067843284,ETH.2,ETH.2.1,-0.97322952747345,21,0
ethiopia,2016,9.95640990702,38.9645239337,ETH.3,ETH.3.8,-0.85879647731781,27,0
ethiopia,2016,8.69668854075,43.3970844769,ETH.9,ETH.9.4,-0.669111490249634,25,0
ethiopia,2016,5.97758558967,38.1450006234,ETH.8,ETH.8.3,-0.0581763200461864,28,0
ethiopia,2016,13.5081044441,38.9583499689,ETH.11,ETH.11.2,-0.62546044588089,27,0
ethiopia,2016,6.73496926086,38.6755644243,ETH.10,ETH.10.19,-1.04217207431793,23,0
ethiopia,2016,7.82022333611,37.6937609488,ETH.10,ETH.10.13,-0.901781797409058,26,0
ethiopia,2016,7.2484057258,38.5605607883,ETH.8,ETH.8.10,-0.0520822070538998,27,0
ethiopia,2016,13.6156032176,38.8462206971,ETH.11,ETH.11.2,-0.147053256630898,26,0
ethiopia,2016,9.28205805942,42.1269885541,ETH.7,ETH.7.1,-0.541060626506805,28,0
ethiopia,2016,10.1243807246,34.5134427174,ETH.4,ETH.4.1,-0.604888379573822,26,0
ethiopia,2016,9.03360665458,38.760633592,ETH.1,ETH.1.1,1.10105037689209,27,1
ethiopia,2016,14.0853146125,37.8565882417,ETH.11,ETH.11.5,-0.855833351612091,28,0
ethiopia,2016,14.1289224708,38.3828500416,ETH.11,ETH.11.5,-1.01472878456116,28,0
